measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Georgia,Male,All Ages,Diabetes and kidney diseases,Rate,2004,38.33137500044011,42.14144444614637,34.82485220701786
Deaths,Georgia,Female,All Ages,Diabetes and kidney diseases,Rate,2004,35.72467924353138,39.1545646978925,32.34713956602171
Deaths,Georgia,Both,All Ages,Diabetes and kidney diseases,Rate,2004,36.95368316091537,39.5235790625839,34.34632833459703
Deaths,Samoa,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,5.874087054131301,22.133259587624718,1.5932735577705204
Deaths,Samoa,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,6.01866316662928,23.483299964972883,1.6186553489822098
Deaths,Samoa,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,5.943437601405685,22.491839621517247,1.6401952320537116
Deaths,Samoa,Male,All Ages,Respiratory infections and tuberculosis,Rate,2000,42.22573265579357,53.757489593663365,33.80489620828147
Deaths,Samoa,Female,All Ages,Respiratory infections and tuberculosis,Rate,2000,41.275149342571545,55.37010050991002,30.907365829596504
Deaths,Samoa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2000,41.76975502668996,53.173915669551846,33.652836637241855
Deaths,Samoa,Male,All Ages,Enteric infections,Rate,2000,6.542276153311539,11.070233878036984,4.2276113594653415
Deaths,Samoa,Female,All Ages,Enteric infections,Rate,2000,9.737488844597621,18.13579636793636,4.452846007462236
Deaths,Samoa,Both,All Ages,Enteric infections,Rate,2000,8.074961912875487,12.804202078149757,4.743805734942117
Deaths,Samoa,Male,All Ages,Other infectious diseases,Rate,2000,7.982843613424569,13.340791423717397,4.762571477703265
Deaths,Samoa,Female,All Ages,Other infectious diseases,Rate,2000,7.3012698188179685,12.522851586593834,4.199008437321954
Deaths,Samoa,Both,All Ages,Other infectious diseases,Rate,2000,7.655904986792782,12.744468406811677,4.6165631470085335
Deaths,Samoa,Male,All Ages,Maternal and neonatal disorders,Rate,2000,16.805744991602126,24.170515622670337,11.160376169508021
Deaths,Samoa,Female,All Ages,Maternal and neonatal disorders,Rate,2000,15.775971017878835,22.22133917044833,10.803708451239693
Deaths,Samoa,Both,All Ages,Maternal and neonatal disorders,Rate,2000,16.311781034398397,23.41010712529824,11.040948810192022
Deaths,Samoa,Male,All Ages,Substance use disorders,Rate,2000,2.1883142311359234,2.9815310218950595,1.5494682622416354
Deaths,Samoa,Female,All Ages,Substance use disorders,Rate,2000,0.4158575787982825,0.5632286771760252,0.3002285683173916
Deaths,Samoa,Both,All Ages,Substance use disorders,Rate,2000,1.3380988204714115,1.8018058168930016,0.9597787996908579
Deaths,Samoa,Male,All Ages,Diabetes and kidney diseases,Rate,2000,70.96676480156431,87.1695906447946,58.97076267972124
Deaths,Samoa,Female,All Ages,Diabetes and kidney diseases,Rate,2000,84.2115701015656,107.06847024815897,66.13200884195216
Deaths,Samoa,Both,All Ages,Diabetes and kidney diseases,Rate,2000,77.32005844203805,95.10516842634276,63.63335746425293
Deaths,Australia,Male,All Ages,Chronic respiratory diseases,Rate,2004,43.65387174212728,46.927223423184984,39.97079615143228
Deaths,Australia,Female,All Ages,Chronic respiratory diseases,Rate,2004,33.200584406062525,37.074363599872335,26.230841527007044
Deaths,Australia,Both,All Ages,Chronic respiratory diseases,Rate,2004,38.36674372256285,41.254963811577085,33.971856756814
Deaths,Eritrea,Male,All Ages,Unintentional injuries,Rate,2003,34.86722793507164,47.516751144581896,24.305225099195432
Deaths,Eritrea,Female,All Ages,Unintentional injuries,Rate,2003,18.202843364666954,25.505862364498636,13.192178638894624
Deaths,Eritrea,Both,All Ages,Unintentional injuries,Rate,2003,26.56015334605003,34.42483298583608,19.705431395840947
Deaths,Tajikistan,Male,All Ages,Transport injuries,Rate,2004,10.999660784802979,15.275094933109939,9.744394037036809
Deaths,Tajikistan,Female,All Ages,Transport injuries,Rate,2004,2.9565749806798247,3.3694694139086465,2.6230178055526574
Deaths,Tajikistan,Both,All Ages,Transport injuries,Rate,2004,7.001344129870541,9.192177997300208,6.313396360436849
Deaths,Tajikistan,Male,All Ages,Unintentional injuries,Rate,2004,33.97010290847602,37.951814078598204,30.48823785768972
Deaths,Tajikistan,Female,All Ages,Unintentional injuries,Rate,2004,15.526958896253253,17.848074553444338,13.219881038984061
Deaths,Tajikistan,Both,All Ages,Unintentional injuries,Rate,2004,24.80178969272174,27.506161740583767,22.213366508893717
Deaths,Cambodia,Male,All Ages,Neglected tropical diseases and malaria,Rate,2004,8.119097004956446,14.616146528645402,4.168588242118253
Deaths,Cambodia,Female,All Ages,Neglected tropical diseases and malaria,Rate,2004,6.429150909254356,11.682762564942712,3.12797259403374
Deaths,Cambodia,Both,All Ages,Neglected tropical diseases and malaria,Rate,2004,7.25018996214015,13.130442835512996,3.630358290304832
Deaths,South Sudan,Male,All Ages,Neoplasms,Rate,2004,44.40072730986812,56.66356458955145,33.55625293419602
Deaths,South Sudan,Female,All Ages,Neoplasms,Rate,2004,34.146115258314424,46.22595541250859,24.17536594570943
Deaths,South Sudan,Both,All Ages,Neoplasms,Rate,2004,39.465431284397134,50.82096539823922,29.462383636564013
Deaths,Marshall Islands,Male,All Ages,Transport injuries,Rate,2004,30.386247707510243,40.06944690837884,24.67650196606232
Deaths,Marshall Islands,Female,All Ages,Transport injuries,Rate,2004,13.790268752194233,17.463276297987562,10.917525984571466
Deaths,Marshall Islands,Both,All Ages,Transport injuries,Rate,2004,22.299781822260485,27.870632731740027,18.22649269547651
Deaths,Marshall Islands,Male,All Ages,Substance use disorders,Rate,2004,3.32157991539196,4.435248477487453,2.255560040807339
Deaths,Marshall Islands,Female,All Ages,Substance use disorders,Rate,2004,0.6684822383878481,0.8869696322981075,0.5068145163167738
Deaths,Marshall Islands,Both,All Ages,Substance use disorders,Rate,2004,2.0288460602157405,2.6091324345065394,1.4686630776496001
Deaths,Marshall Islands,Male,All Ages,Diabetes and kidney diseases,Rate,2004,54.95923949246999,68.0363229374249,44.48858988066775
Deaths,Marshall Islands,Female,All Ages,Diabetes and kidney diseases,Rate,2004,77.28784583131285,95.40264939273571,62.0061292473197
Deaths,Marshall Islands,Both,All Ages,Diabetes and kidney diseases,Rate,2004,65.83895402515121,79.7862886822284,54.20700502237452
Deaths,Greenland,Male,All Ages,Musculoskeletal disorders,Rate,2004,2.193133446396672,2.56251871574945,1.8643503173312654
Deaths,Greenland,Female,All Ages,Musculoskeletal disorders,Rate,2004,1.5115799132159664,1.8410840566506257,1.0266073317802102
Deaths,Greenland,Both,All Ages,Musculoskeletal disorders,Rate,2004,1.8754782745912175,2.143565994522243,1.5725886316499453
Deaths,Greenland,Male,All Ages,Other non-communicable diseases,Rate,2004,16.052835635100983,18.719336823549227,13.355776970628606
Deaths,Greenland,Female,All Ages,Other non-communicable diseases,Rate,2004,14.718440234330505,16.860601926848,11.957018973596968
Deaths,Greenland,Both,All Ages,Other non-communicable diseases,Rate,2004,15.430907085614953,17.65718181761304,13.170035335908066
Deaths,Guatemala,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,105.6250373273264,117.48606295062919,93.80239531846411
Deaths,Guatemala,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,80.72959670794594,89.30019763405073,72.32607688384952
Deaths,Guatemala,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,92.90717844673223,102.46362713466539,83.66852740837203
Deaths,Guatemala,Male,All Ages,Enteric infections,Rate,2004,41.995610395603606,47.171035861127685,36.9076120953184
Deaths,Guatemala,Female,All Ages,Enteric infections,Rate,2004,33.41978000830773,37.785935378035724,29.299516382372982
Deaths,Guatemala,Both,All Ages,Enteric infections,Rate,2004,37.61463950551076,42.1078319156208,33.089818816956026
Deaths,Guatemala,Male,All Ages,Other infectious diseases,Rate,2004,4.704510532657721,7.162400915520121,3.940384224518152
Deaths,Guatemala,Female,All Ages,Other infectious diseases,Rate,2004,3.284679787270583,5.79220502448909,2.7131929191644435
Deaths,Guatemala,Both,All Ages,Other infectious diseases,Rate,2004,3.9791886823545175,6.465960750176949,3.359175178190646
Deaths,Guatemala,Male,All Ages,Maternal and neonatal disorders,Rate,2004,46.07868978520613,52.1707529884413,40.04742202820146
Deaths,Guatemala,Female,All Ages,Maternal and neonatal disorders,Rate,2004,48.700887951787024,54.42255031164078,43.12756839844715
Deaths,Guatemala,Both,All Ages,Maternal and neonatal disorders,Rate,2004,47.41824214539082,53.3028376549535,41.85869115960225
Deaths,Guatemala,Male,All Ages,Substance use disorders,Rate,2004,23.921385841492718,27.974337718366918,19.8033472243058
Deaths,Guatemala,Female,All Ages,Substance use disorders,Rate,2004,2.266525617811088,2.6524908690175186,1.8916031396019939
Deaths,Guatemala,Both,All Ages,Substance use disorders,Rate,2004,12.85898045512725,14.879428252786472,10.7760813145438
Deaths,Guatemala,Male,All Ages,Diabetes and kidney diseases,Rate,2004,43.311305026872475,49.975226004265394,36.595007182594564
Deaths,Guatemala,Female,All Ages,Diabetes and kidney diseases,Rate,2004,44.33666876327237,50.412687078091984,38.36122640207047
Deaths,Guatemala,Both,All Ages,Diabetes and kidney diseases,Rate,2004,43.83511304056391,49.455901509055714,38.14961226796941
Deaths,Honduras,Male,All Ages,Nutritional deficiencies,Rate,2004,2.8778492402060873,4.413388788922763,1.9737203709072875
Deaths,Honduras,Female,All Ages,Nutritional deficiencies,Rate,2004,3.6226010021794344,5.215464842100991,2.4125907266522533
Deaths,Honduras,Both,All Ages,Nutritional deficiencies,Rate,2004,3.2544862108811183,4.516531008125592,2.362795777063359
Deaths,Singapore,Male,All Ages,Unintentional injuries,Rate,2004,8.733038764022961,9.096687758646267,8.36964673932247
Deaths,Singapore,Female,All Ages,Unintentional injuries,Rate,2004,3.6037114209381995,3.843336453365419,3.300773434852084
Deaths,Singapore,Both,All Ages,Unintentional injuries,Rate,2004,6.193183662042943,6.429137679345477,5.905087166878098
Deaths,Democratic People's Republic of Korea,Male,All Ages,Mental disorders,Rate,2004,0.00038856569285547975,0.0008958460627313073,0.00014656375619123363
Deaths,Democratic People's Republic of Korea,Female,All Ages,Mental disorders,Rate,2004,0.0026307061553487608,0.00558083613017881,0.0005046003497492866
Deaths,Democratic People's Republic of Korea,Both,All Ages,Mental disorders,Rate,2004,0.0015456281800276352,0.0030730297682541965,0.0004464982053282987
Deaths,Lebanon,Male,All Ages,Mental disorders,Rate,2004,5.46720247319613e-05,0.0001128843405510985,2.535174870035435e-05
Deaths,Lebanon,Female,All Ages,Mental disorders,Rate,2004,0.0007670559553175908,0.004220240192222965,0.00028406398203937683
Deaths,Lebanon,Both,All Ages,Mental disorders,Rate,2004,0.0004114568473134923,0.0021419324565147223,0.00016709240384331852
Deaths,Lebanon,Male,All Ages,Self-harm and interpersonal violence,Rate,2004,12.016261347295726,15.684959976797945,9.062783124785028
Deaths,Lebanon,Female,All Ages,Self-harm and interpersonal violence,Rate,2004,3.9268060898387622,4.732918747478851,3.1764962304261357
Deaths,Lebanon,Both,All Ages,Self-harm and interpersonal violence,Rate,2004,7.964801544657616,9.937572417558526,6.226261554712161
Deaths,Serbia,Male,All Ages,Other non-communicable diseases,Rate,2004,9.664299712752385,10.840611502254662,8.083795186385004
Deaths,Serbia,Female,All Ages,Other non-communicable diseases,Rate,2004,8.028394722615396,8.885080580351968,6.991079078681762
Deaths,Serbia,Both,All Ages,Other non-communicable diseases,Rate,2004,8.830220642744361,9.775384958377419,7.774671712342084
Deaths,Serbia,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,1.0001342254971177,1.528699642309509,0.7825896753018485
Deaths,Serbia,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,0.4490101878663662,0.6774846629433553,0.34108398575076865
Deaths,Serbia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,0.7191392853645471,1.0913110283277732,0.5614170802079341
Deaths,Serbia,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,18.299804812054777,21.296353139433077,17.089627712744047
Deaths,Serbia,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,11.914515004213401,16.099068358041823,10.769291885912637
Deaths,Serbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,15.0442144099435,18.138569565933047,14.107376934034251
Deaths,Serbia,Male,All Ages,Enteric infections,Rate,2004,0.24119109561064273,0.3758794638721367,0.1567126652468389
Deaths,Serbia,Female,All Ages,Enteric infections,Rate,2004,0.3121624269093637,0.611173418354846,0.146046715742137
Deaths,Serbia,Both,All Ages,Enteric infections,Rate,2004,0.27737638898878103,0.4572934656709384,0.17956344039217836
Deaths,Zambia,Male,All Ages,Skin and subcutaneous diseases,Rate,2001,0.7013598658430319,0.9598191996489813,0.5024924673859386
Deaths,Zambia,Female,All Ages,Skin and subcutaneous diseases,Rate,2001,0.8655607158535176,1.234502507908943,0.6098969795150442
Deaths,Zambia,Both,All Ages,Skin and subcutaneous diseases,Rate,2001,0.7846428788603781,1.0380904967913407,0.6112344978079362
Deaths,Zambia,Male,All Ages,Transport injuries,Rate,2001,29.753903973528505,35.45096262721899,23.797057822458267
Deaths,Zambia,Female,All Ages,Transport injuries,Rate,2001,10.883235816204412,13.559251811759843,8.57384449085349
Deaths,Zambia,Both,All Ages,Transport injuries,Rate,2001,20.18266179243101,23.739014225472598,16.73988017932801
Deaths,Zambia,Male,All Ages,Unintentional injuries,Rate,2001,33.00605338498353,39.06633820535612,27.368385658972617
Deaths,Zambia,Female,All Ages,Unintentional injuries,Rate,2001,18.03776078380274,22.535305130397834,14.11751748437516
Deaths,Zambia,Both,All Ages,Unintentional injuries,Rate,2001,25.41410421132237,30.04043127079435,21.065566953651803
Deaths,Mauritania,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,105.71600378330027,132.2948607177499,85.2453128891465
Deaths,Mauritania,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,97.81082528156468,119.58384406654801,80.26090340656076
Deaths,Mauritania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,101.70700406827501,119.79849001881564,86.53390200780349
Deaths,Mauritania,Male,All Ages,Enteric infections,Rate,2004,132.7993477332487,187.55785993299705,79.23634629674135
Deaths,Mauritania,Female,All Ages,Enteric infections,Rate,2004,110.38005456447118,156.6659673472858,61.297474159191054
Deaths,Mauritania,Both,All Ages,Enteric infections,Rate,2004,121.42971959582421,161.3900036462896,75.31378943185652
Deaths,Mauritania,Male,All Ages,Other infectious diseases,Rate,2004,49.51775066616681,82.07316208336364,28.92735288302438
Deaths,Mauritania,Female,All Ages,Other infectious diseases,Rate,2004,48.54325095110487,78.26947530206196,28.845649222151547
Deaths,Mauritania,Both,All Ages,Other infectious diseases,Rate,2004,49.02354688833712,77.83194576130364,30.5487859700079
Deaths,Mauritania,Male,All Ages,Maternal and neonatal disorders,Rate,2004,111.95357689051274,131.38857999657262,93.27986516947857
Deaths,Mauritania,Female,All Ages,Maternal and neonatal disorders,Rate,2004,115.96649555149945,133.93865354322003,99.12265020565563
Deaths,Mauritania,Both,All Ages,Maternal and neonatal disorders,Rate,2004,113.98867195696603,130.72177272025627,98.20863554577171
Deaths,Mauritania,Male,All Ages,Substance use disorders,Rate,2004,0.9675902923877758,1.5389659003334224,0.6327332084729931
Deaths,Mauritania,Female,All Ages,Substance use disorders,Rate,2004,0.22158339777408967,0.3020992122987925,0.1700750870083181
Deaths,Mauritania,Both,All Ages,Substance use disorders,Rate,2004,0.5892634238349042,0.8724316536552778,0.41581532045555286
Deaths,Mauritania,Male,All Ages,Diabetes and kidney diseases,Rate,2004,27.164645980307817,34.04385518061266,21.3963621894143
Deaths,Mauritania,Female,All Ages,Diabetes and kidney diseases,Rate,2004,37.124231993514805,44.497145870874164,28.41458481716344
Deaths,Mauritania,Both,All Ages,Diabetes and kidney diseases,Rate,2004,32.21550947187213,38.43804095440048,26.67035930743251
Deaths,Cambodia,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,68.97044925640141,94.97482613024037,49.41636381290671
Deaths,Cambodia,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,47.744620059926596,68.69929944306014,31.88849551940403
Deaths,Cambodia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,58.05692217684649,78.99719589999036,41.80048129047796
Deaths,Cambodia,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,206.995138293967,237.5916167152325,175.79526562557754
